"rubro2_ID","rubro2","rubro3_ID","rubro3","zone_ID","zone","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","53","Antihistamines Or H8 Blockers","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","60","Nasal Decongestionants","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","89","Medications For Respiratory Tract Disorders","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","98","Products For Cough, Cold And Anti-Allergic","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","98","Products For Cough, Cold And Anti-Allergic","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","98","Products For Cough, Cold And Anti-Allergic","1","Metropolitan","3","Incumbency Status","0.060108289122581","0.095875956118107","4556","The null hypothesis of competition is rejected."
"11","Medications For The Respiratory Tract","98","Products For Cough, Cold And Anti-Allergic","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"11","Medications For The Respiratory Tract","98","Products For Cough, Cold And Anti-Allergic","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
