"sector_ID","sector","rutunidadcompra","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"5","Municipalities","69.141.100-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.700-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.150.200-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.500-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.400-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.200-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.010.100-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.300-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.500-6","1","90-Day Standardized Backlog","-0.3506408","0.0612865","2567","The null hypothesis of competition is rejected."
"5","Municipalities","69.040.600-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.400-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.800-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.200-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.400-1","1","90-Day Standardized Backlog","-0.24103415","0.023596192","4233","The null hypothesis of competition is rejected."
"5","Municipalities","69.253.600-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.200-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","61.955.000-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.000-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.300-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.200-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.600-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.100-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.800-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.800-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.000-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.500-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.700-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.600-K","3","Incumbency Status","0.10161574","0.017278558","2347","The null hypothesis of competition is rejected."
"5","Municipalities","69.255.200-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.300-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.000-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.400-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.700-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.220.302-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.700-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.400-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.900-1","1","90-Day Standardized Backlog","-0.25462815","0.002203094","9846","The null hypothesis of competition is rejected."
"5","Municipalities","69.140.302-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.700-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.072.000-0","3","Incumbency Status","0.15378647","2.52E-10","13549","The null hypothesis of competition is rejected."
"5","Municipalities","69.072.600-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.900-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.800-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.072.000-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.600-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.100-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.700-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.051.400-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.700-9","2","180-Day Standardized Backlog","-0.14825962","0.028774226","8082","The null hypothesis of competition is rejected."
"5","Municipalities","69.041.300-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.800-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.500-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.150.800-5","2","180-Day Standardized Backlog","","","","Not enough variability to compute the preliminary bandwidth."
"5","Municipalities","69.100.300-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.265.000-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.180.100-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.700-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.300-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.151.202-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.200-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.100.400-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.700-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.400-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","65.478.760-3","1","90-Day Standardized Backlog","-0.32584324","0.007354543","1653","The null hypothesis of competition is rejected."
"5","Municipalities","69.150.800-5","3","Incumbency Status","0.057887077","0.08827501","3943","The null hypothesis of competition is rejected."
"5","Municipalities","69.255.000-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
